rank,feature,mean_abs_shap
649,cnn_embedding_258,0.005853441379871071
650,cnn_embedding_1189,0.0058420697850806395
651,cnn_embedding_1411,0.005833825206700283
652,cnn_embedding_1438,0.00581698875393144
653,cnn_embedding_1980,0.005811255746223765
654,cnn_embedding_704,0.005807550949845641
655,cnn_embedding_055,0.0057964060781344525
656,cnn_embedding_1605,0.0057946230698604495
657,cnn_embedding_1023,0.005791224916244797
658,cnn_embedding_070,0.0057859344873120834
659,cnn_embedding_1271,0.005780139480005886
660,cnn_embedding_935,0.005769742351712015
661,cnn_embedding_1103,0.005766713166492821
662,cnn_embedding_012,0.005764553640443637
663,cnn_embedding_901,0.005760835254301355
664,cnn_embedding_1216,0.005758592526077066
665,cnn_embedding_1098,0.005758522472346428
666,cnn_embedding_1726,0.005753979107670659
667,cnn_embedding_778,0.0057519025609884976
668,cnn_embedding_1317,0.005751036364902973
669,cnn_embedding_1330,0.005732415311595673
670,cnn_embedding_472,0.005726776026617131
671,cnn_embedding_1468,0.005723186312906847
672,cnn_embedding_1476,0.005720009255597703
673,cnn_embedding_510,0.005717383309572099
674,cnn_embedding_1193,0.005697264697129345
675,cnn_embedding_1853,0.005695970793846072
676,cnn_embedding_711,0.005692025231479647
677,cnn_embedding_1907,0.005671573022013376
678,cnn_embedding_1460,0.005666868693897697
679,cnn_embedding_1290,0.0056621424335361326
680,cnn_embedding_1274,0.005657485040932641
681,cnn_embedding_1698,0.0056559124655805705
682,cnn_embedding_1725,0.0056497896049393145
683,cnn_embedding_1758,0.005649376273045093
684,cnn_embedding_1720,0.005643734606921314
685,cnn_embedding_561,0.005642168858342877
686,cnn_embedding_616,0.005633401389430403
687,cnn_embedding_679,0.005611211945761063
688,cnn_embedding_640,0.005607939904172099
689,cnn_embedding_1352,0.005593146636420165
690,cnn_embedding_753,0.005592987590179632
691,cnn_embedding_983,0.005572112946707541
692,cnn_embedding_997,0.00555772682673279
693,cnn_embedding_1705,0.005552687967713155
694,cnn_embedding_1824,0.005548605434313458
695,cnn_embedding_1599,0.005544077008674009
696,cnn_embedding_1947,0.005540389201875939
697,cnn_embedding_963,0.005525586208366917
698,cnn_embedding_686,0.005524319116102206
699,cnn_embedding_062,0.005508756517019009
700,cnn_embedding_621,0.005498948417569771
701,cnn_embedding_362,0.005490495525832984
702,cnn_embedding_1636,0.005484451032407023
703,cnn_embedding_1104,0.00547922636274194
704,cnn_embedding_751,0.005470279990558424
705,cnn_embedding_1322,0.005461394792216368
706,cnn_embedding_181,0.005458093141436571
707,cnn_embedding_1633,0.0054513447724538365
708,cnn_embedding_1936,0.005449045169650901
709,cnn_embedding_1812,0.00544549859702812
710,cnn_embedding_1364,0.005444183626947474
711,cnn_embedding_1140,0.005442617938810912
712,cnn_embedding_670,0.005436760827457476
713,cnn_embedding_1937,0.005428779045854659
714,cnn_embedding_1955,0.005427474364095986
715,cnn_embedding_146,0.00541436469266543
716,cnn_embedding_361,0.005409620373836433
717,cnn_embedding_848,0.005409277626774766
718,cnn_embedding_893,0.005407949614175322
719,cnn_embedding_085,0.005387949831522576
720,cnn_embedding_990,0.005382819519152093
721,cnn_embedding_1500,0.005382748065180465
722,cnn_embedding_1541,0.005374314225988286
723,cnn_embedding_1745,0.005374298509276043
724,cnn_embedding_1876,0.0053714594397533235
725,cnn_embedding_263,0.005366530815537373
726,cnn_embedding_1025,0.0053637538656209575
727,cnn_embedding_1501,0.0053621455393042085
728,cnn_embedding_338,0.00536096068748444
729,cnn_embedding_1968,0.005359768878222937
730,cnn_embedding_1237,0.005359665638873423
731,cnn_embedding_1583,0.005353022996790457
732,cnn_embedding_076,0.005342984508540383
733,cnn_embedding_1225,0.005339303924986183
734,cnn_embedding_2015,0.005336443257363932
735,cnn_embedding_046,0.005334792736386085
736,cnn_embedding_600,0.005331997707474301
737,cnn_embedding_2011,0.005314146253881091
738,cnn_embedding_551,0.005300284663792354
739,cnn_embedding_406,0.005296835504779551
740,cnn_embedding_1005,0.00529037399862986
741,cnn_embedding_1676,0.005289817254725904
742,cnn_embedding_1220,0.0052843360397019975
743,cnn_embedding_005,0.00528258121015881
744,cnn_embedding_2025,0.005281821617883509
745,cnn_embedding_633,0.005266476685832089
746,cnn_embedding_083,0.005263255918193011
747,cnn_embedding_1223,0.005261679488901905
748,cnn_embedding_645,0.0052588253785916805
749,cnn_embedding_1734,0.005256776501528293
750,cnn_embedding_1768,0.005254643271230019
751,cnn_embedding_054,0.005252466254326649
752,cnn_embedding_1580,0.005252453738972563
753,cnn_embedding_634,0.005246703460807111
754,cnn_embedding_532,0.00524353572363907
755,cnn_embedding_178,0.005241581815789376
756,cnn_embedding_585,0.00523528382094014
757,cnn_embedding_1429,0.005224472872425778
758,cnn_embedding_767,0.005222620207613815
759,cnn_embedding_673,0.005220633413244968
760,cnn_embedding_2040,0.005219763453063209
761,cnn_embedding_1984,0.0052173275067239015
762,cnn_embedding_022,0.005216021900691458
763,cnn_embedding_1415,0.005212291951016823
764,cnn_embedding_1379,0.005201345024960347
765,cnn_embedding_808,0.005179517104714648
766,cnn_embedding_2008,0.005179016843565876
767,cnn_embedding_172,0.005177542377213485
768,cnn_embedding_1901,0.005177524591115201
769,cnn_embedding_1338,0.005173592401860105
770,cnn_embedding_690,0.005172890254754492
771,cnn_embedding_1341,0.005164102745123955
772,cnn_embedding_536,0.005162845785412174
773,cnn_embedding_722,0.005159186748521627
774,cnn_embedding_251,0.0051550250941829745
775,cnn_embedding_1815,0.005142332732554244
776,cnn_embedding_1946,0.005140569637379499
777,cnn_embedding_013,0.0051382582098057124
778,cnn_embedding_1299,0.005137992573199313
779,cnn_embedding_1264,0.005131046301343645
780,cnn_embedding_335,0.005129902417030508
781,cnn_embedding_1091,0.005126756962426526
782,cnn_embedding_1029,0.005124038684022026
783,cnn_embedding_121,0.0051228277399246736
784,cnn_embedding_1540,0.0051212570776812075
785,cnn_embedding_1168,0.005106047484372311
786,cnn_embedding_1181,0.005105898070920922
787,cnn_embedding_1318,0.005102698160848717
788,cnn_embedding_2021,0.005095460964389531
789,cnn_embedding_1302,0.005090120894806205
790,cnn_embedding_607,0.0050853076969922025
791,cnn_embedding_1079,0.005081486152139725
792,cnn_embedding_1226,0.005080107422092794
793,cnn_embedding_713,0.00507969257747618
794,cnn_embedding_780,0.005079170618732221
795,cnn_embedding_400,0.0050705623087822
796,cnn_embedding_1036,0.005070441894851996
797,cnn_embedding_1641,0.0050686345401558695
798,cnn_embedding_464,0.00505671346137575
799,cnn_embedding_1805,0.005056183774766509
800,cnn_embedding_1217,0.005044431220112067
801,cnn_embedding_1214,0.005043214225690385
802,cnn_embedding_115,0.0050414876621907466
803,cnn_embedding_381,0.005035353612170201
804,cnn_embedding_1069,0.005022372599369618
805,cnn_embedding_556,0.005019369316775624
806,cnn_embedding_1640,0.005006279456409146
807,cnn_embedding_588,0.005000603410199744
808,cnn_embedding_045,0.004998301939824756
809,cnn_embedding_699,0.00499740353265068
810,cnn_embedding_1494,0.004986394994992249
811,cnn_embedding_1838,0.004985225843174845
812,cnn_embedding_123,0.004982500998842454
813,cnn_embedding_1620,0.004977472291351148
814,cnn_embedding_1504,0.004975840737522219
815,cnn_embedding_245,0.004968530746269018
816,cnn_embedding_820,0.0049599188053974785
817,cnn_embedding_113,0.004956444456842313
818,cnn_embedding_719,0.004945574124992191
819,cnn_embedding_1442,0.004945120728072539
820,cnn_embedding_060,0.0049444031238962795
821,cnn_embedding_1512,0.00494089436613585
822,cnn_embedding_1367,0.0049322839718017875
823,cnn_embedding_952,0.0049313890120721736
824,cnn_embedding_1556,0.004928673423822261
825,cnn_embedding_336,0.00492862567946375
826,cnn_embedding_486,0.004919957335344982
827,cnn_embedding_852,0.00491834957098689
828,cnn_embedding_1859,0.0049120641907697046
829,cnn_embedding_1972,0.00490627992657906
830,cnn_embedding_205,0.0049026583478736
831,cnn_embedding_936,0.004899858574297511
832,cnn_embedding_1825,0.004898191252983963
833,cnn_embedding_890,0.004894722402372054
834,cnn_embedding_047,0.004891513241452117
835,cnn_embedding_977,0.004889770437445406
836,cnn_embedding_1892,0.004882029019272238
837,cnn_embedding_1956,0.004879348741399348
838,cnn_embedding_1124,0.004869837218863892
839,cnn_embedding_929,0.0048664581826749044
840,cnn_embedding_1462,0.004862828135043173
841,cnn_embedding_1404,0.004862787659445189
842,cnn_embedding_1395,0.004859510787844102
843,cnn_embedding_815,0.004848510142358009
844,cnn_embedding_1770,0.004836056197684968
845,cnn_embedding_867,0.004834685140786732
846,cnn_embedding_1577,0.004830704179994427
847,cnn_embedding_365,0.0048303181624277155
848,cnn_embedding_1844,0.004829995845641833
849,cnn_embedding_1557,0.004820393202531292
850,cnn_embedding_1495,0.004819396250175334
851,cnn_embedding_1767,0.004818311035218059
852,cnn_embedding_1822,0.004808132119123343
853,cnn_embedding_283,0.004802251948132863
854,cnn_embedding_282,0.004801566556844961
855,cnn_embedding_1151,0.004786548804101898
856,cnn_embedding_896,0.004776754029234098
857,cnn_embedding_1979,0.004775921180587339
858,cnn_embedding_1210,0.004774064346534201
859,cnn_embedding_1879,0.004762990686353952
860,cnn_embedding_291,0.004760141687540198
861,cnn_embedding_420,0.004756515877025436
862,cnn_embedding_1739,0.004755440992843774
863,cnn_embedding_742,0.004750456254533475
864,cnn_embedding_1851,0.004746742144648408
865,cnn_embedding_1041,0.004743709756527892
866,cnn_embedding_537,0.004742836983163912
867,cnn_embedding_1011,0.004741728567354641
868,cnn_embedding_1200,0.004741716265046136
869,cnn_embedding_1995,0.004741342355835165
870,cnn_embedding_329,0.004740157851438198
871,cnn_embedding_949,0.004738908047626467
872,cnn_embedding_1356,0.004734113506247084
873,cnn_embedding_615,0.0047329159531283695
874,cnn_embedding_962,0.0047323995355355915
875,cnn_embedding_1244,0.0047270757021895095
876,cnn_embedding_1204,0.0047221026041345485
877,cnn_embedding_1430,0.0047172495636971234
878,cnn_embedding_1281,0.004716429469621986
879,cnn_embedding_292,0.004708515192143814
880,cnn_embedding_447,0.004701472200309098
881,cnn_embedding_402,0.004701420816311952
882,cnn_embedding_1059,0.004694356014196899
883,cnn_embedding_221,0.004692769713621559
884,cnn_embedding_1340,0.004690299584452972
885,cnn_embedding_1695,0.0046886110166028064
886,cnn_embedding_2020,0.004681938958494669
887,cnn_embedding_837,0.004681482634999057
888,cnn_embedding_1259,0.004680986150592048
889,cnn_embedding_1307,0.004673883947759805
890,cnn_embedding_969,0.004668185016550019
891,cnn_embedding_1751,0.004660749139158327
892,cnn_embedding_314,0.004654480375911696
893,cnn_embedding_1311,0.004648863846924556
894,cnn_embedding_236,0.004618623483675322
895,cnn_embedding_572,0.004617053221576128
896,cnn_embedding_1870,0.00461497236903714
897,cnn_embedding_590,0.0046136953491043185
898,cnn_embedding_1546,0.004609647009608864
899,cnn_embedding_512,0.004609264980756933
900,cnn_embedding_309,0.0046029031933843
901,cnn_embedding_1929,0.004594968043062764
902,cnn_embedding_1502,0.004583037140623958
903,cnn_embedding_2014,0.0045801219275077186
904,cnn_embedding_638,0.004573547056378047
905,cnn_embedding_1948,0.0045489085980424445
906,cnn_embedding_913,0.004547584703266949
907,cnn_embedding_1446,0.004545181733007553
908,cnn_embedding_023,0.004536246309007197
909,cnn_embedding_1132,0.004535428408784981
910,cnn_embedding_008,0.00453466294285283
911,cnn_embedding_069,0.004533246089235376
912,cnn_embedding_1398,0.004525297726653577
913,cnn_embedding_1708,0.00452225104832209
914,cnn_embedding_716,0.00451744524167097
915,cnn_embedding_698,0.0045157763762261995
916,cnn_embedding_073,0.0045130172670187815
917,cnn_embedding_830,0.004503895288794979
918,cnn_embedding_1412,0.004502097108667868
919,cnn_embedding_1034,0.0045020823438335356
920,cnn_embedding_074,0.004501141082476323
921,cnn_embedding_325,0.004492340968229769
922,cnn_embedding_1952,0.004479482192893514
923,cnn_embedding_1113,0.004475928091355286
924,cnn_embedding_1635,0.004469290456942332
925,cnn_embedding_1045,0.004469103298892163
926,cnn_embedding_1123,0.004466999276044703
927,cnn_embedding_573,0.004460837853827826
928,cnn_embedding_2039,0.0044583588200713285
929,cnn_embedding_1447,0.004454441065158221
930,cnn_embedding_159,0.004446143646843837
931,cnn_embedding_1661,0.004444711963620307
932,cnn_embedding_124,0.004443168209247439
933,cnn_embedding_084,0.004442806758178009
934,cnn_embedding_1778,0.0044384248410139545
935,cnn_embedding_395,0.004434746368226961
936,cnn_embedding_173,0.004432288419611652
937,cnn_embedding_1871,0.004431653177374528
938,cnn_embedding_682,0.00443148974502634
939,cnn_embedding_928,0.0044299490218094205
940,cnn_embedding_584,0.004427158859947156
941,cnn_embedding_595,0.004426208755495509
942,cnn_embedding_855,0.004424549981141945
943,cnn_embedding_1896,0.004423823415510242
944,cnn_embedding_1611,0.0044175388602848645
945,cnn_embedding_1535,0.004416076425752635
946,cnn_embedding_791,0.004415614220494746
947,cnn_embedding_803,0.004411448480634128
948,cnn_embedding_1249,0.004410445486949399
949,cnn_embedding_2033,0.004406452971143793
950,cnn_embedding_850,0.004403077336196226
951,cnn_embedding_924,0.004388984091286474
952,cnn_embedding_1190,0.00438873079657256
953,cnn_embedding_903,0.004375245269933714
954,cnn_embedding_555,0.004375046330839183
955,cnn_embedding_390,0.004364283864261864
956,cnn_embedding_846,0.004360345681022259
957,cnn_embedding_617,0.004350733068779889
958,cnn_embedding_1086,0.004350418110469434
959,cnn_embedding_750,0.004349419520133324
960,cnn_embedding_978,0.004345885726211663
961,cnn_embedding_625,0.004340586374729583
962,cnn_embedding_1819,0.004333417280906904
963,cnn_embedding_732,0.004324186525170859
964,cnn_embedding_1803,0.0043221165962336276
965,cnn_embedding_182,0.004319099249093838
966,cnn_embedding_1267,0.004313519171032154
967,cnn_embedding_277,0.004313312874964304
968,cnn_embedding_702,0.004312532303575045
969,cnn_embedding_1511,0.004312382973419915
970,cnn_embedding_313,0.004304395876356537
971,cnn_embedding_1033,0.004301453598597504
972,cnn_embedding_233,0.0042997727192293665
973,cnn_embedding_1262,0.00429596480038299
974,cnn_embedding_341,0.00429229584980817
975,cnn_embedding_906,0.004283366958325629
976,cnn_embedding_1327,0.004282706002794612
977,cnn_embedding_299,0.004281363313317854
978,cnn_embedding_980,0.004278868659681656
979,cnn_embedding_1481,0.00427607071253
980,cnn_embedding_432,0.004274276966886248
981,cnn_embedding_156,0.004271663146361604
982,cnn_embedding_661,0.004271623877928832
983,cnn_embedding_720,0.00427002893819548
984,cnn_embedding_247,0.004267703373195176
985,cnn_embedding_925,0.004265003844976256
986,cnn_embedding_1377,0.004263549354071472
987,cnn_embedding_1922,0.004254755463504534
988,cnn_embedding_1735,0.004248446192436006
989,cnn_embedding_075,0.004244703727173426
990,cnn_embedding_737,0.0042378601705138404
991,cnn_embedding_887,0.004236420359671911
992,cnn_embedding_1703,0.004235290382165147
993,cnn_embedding_900,0.004235127725946341
994,cnn_embedding_1688,0.004231568366824945
995,cnn_embedding_1493,0.004224377992228056
996,cnn_embedding_300,0.00422266891270624
997,cnn_embedding_1291,0.004222493686532403
998,cnn_embedding_152,0.0042183075667711735
999,cnn_embedding_1927,0.004214674421127285
1000,cnn_embedding_1351,0.0042137606189946554
1001,cnn_embedding_379,0.0042105693127963304
1002,cnn_embedding_2041,0.004204654204263747
1003,cnn_embedding_405,0.004191930273444911
1004,cnn_embedding_727,0.00418665242081886
1005,cnn_embedding_829,0.004183682948095679
1006,cnn_embedding_1889,0.004180637004888865
1007,cnn_embedding_1095,0.004176691514413733
1008,cnn_embedding_677,0.004156090798394274
1009,cnn_embedding_1465,0.004149031233607126
1010,cnn_embedding_454,0.004147402126335464
1011,cnn_embedding_1467,0.0041434017667185685
1012,cnn_embedding_119,0.004138341277401025
1013,cnn_embedding_1886,0.004137909141408968
1014,cnn_embedding_1858,0.004137722858823167
1015,cnn_embedding_344,0.004123902088768272
1016,cnn_embedding_1587,0.0041228491579914815
1017,cnn_embedding_1283,0.004119841789506751
1018,cnn_embedding_1712,0.004119132763240429
1019,cnn_embedding_160,0.004108068598060654
1020,cnn_embedding_1077,0.004098170844901006
1021,cnn_embedding_469,0.004088118637461946
1022,cnn_embedding_1313,0.00408581720968062
1023,cnn_embedding_599,0.004084413492488182
1024,cnn_embedding_1466,0.0040834605711381755
1025,cnn_embedding_1779,0.004083040227374735
1026,cnn_embedding_479,0.004080591392504829
1027,cnn_embedding_1055,0.004079546140533097
1028,cnn_embedding_1608,0.0040757407078043425
1029,cnn_embedding_694,0.0040715598001826335
1030,cnn_embedding_1666,0.004070345319374269
1031,cnn_embedding_796,0.0040688958221700485
1032,cnn_embedding_706,0.0040627214711747685
1033,cnn_embedding_1240,0.004058298888291389
1034,cnn_embedding_403,0.004055807279389434
1035,cnn_embedding_839,0.004049869848006438
1036,cnn_embedding_165,0.004049182501807991
1037,cnn_embedding_1396,0.004044227177207915
1038,cnn_embedding_444,0.004041789955467756
1039,cnn_embedding_567,0.004036272064879398
1040,cnn_embedding_1519,0.004034947716458248
1041,cnn_embedding_524,0.00403290524665465
1042,cnn_embedding_681,0.0040312531166749824
1043,cnn_embedding_154,0.004026170964730014
1044,cnn_embedding_393,0.004026163424404672
1045,cnn_embedding_345,0.004004850551918437
1046,cnn_embedding_478,0.0040023493974537415
1047,cnn_embedding_1849,0.003998013355417385
1048,cnn_embedding_1970,0.003997610019371223
1049,cnn_embedding_248,0.003995373302033878
1050,cnn_embedding_1992,0.003984833371481855
1051,cnn_embedding_627,0.003983910825485992
1052,cnn_embedding_1837,0.003981936831435462
1053,cnn_embedding_894,0.003974946457974226
1054,cnn_embedding_1085,0.003970887772642584
1055,cnn_embedding_191,0.003962413624768147
1056,cnn_embedding_1602,0.003956963594133356
1057,cnn_embedding_956,0.003947993989240217
1058,cnn_embedding_1685,0.003942083132341167
1059,cnn_embedding_1159,0.003925841341061087
1060,cnn_embedding_1474,0.003918058514660316
1061,cnn_embedding_128,0.003916607137993111
1062,cnn_embedding_574,0.003914110530246262
1063,cnn_embedding_471,0.00390656707607917
1064,cnn_embedding_1506,0.0039053248420003682
1065,cnn_embedding_705,0.0038990536193647786
1066,cnn_embedding_1607,0.0038974426630744574
1067,cnn_embedding_1003,0.0038953554219997243
1068,cnn_embedding_1247,0.00389410924241389
1069,cnn_embedding_1360,0.0038924000026909766
1070,cnn_embedding_1860,0.0038876023485887147
1071,cnn_embedding_337,0.0038834054695453092
1072,cnn_embedding_1718,0.0038681137352848615
1073,cnn_embedding_064,0.0038608108528144667
1074,cnn_embedding_041,0.003851485989946202
1075,cnn_embedding_2005,0.0038493731035657676
1076,cnn_embedding_664,0.0038376257539744106
1077,cnn_embedding_010,0.003835170556170553
1078,cnn_embedding_1902,0.003830678838107815
1079,cnn_embedding_1013,0.0038216295587982785
1080,cnn_embedding_999,0.0038205358592406924
1081,cnn_embedding_1152,0.0038185780370767475
1082,cnn_embedding_658,0.0038096110062234346
1083,cnn_embedding_1603,0.0038093159680116172
1084,cnn_embedding_1345,0.0038083129055181074
1085,cnn_embedding_063,0.003807714435735221
1086,cnn_embedding_426,0.0038075350465437306
1087,cnn_embedding_922,0.0038061812177772937
1088,cnn_embedding_688,0.0038018857053060628
1089,cnn_embedding_297,0.0038002603333577413
1090,cnn_embedding_264,0.0037995507342776236
1091,cnn_embedding_1333,0.0037941643837342554
1092,cnn_embedding_892,0.0037931550200763554
1093,cnn_embedding_1919,0.0037906519854757903
1094,cnn_embedding_2010,0.0037892164213055857
1095,cnn_embedding_1455,0.0037778704206285598
1096,cnn_embedding_746,0.003757395228187477
1097,cnn_embedding_884,0.00375406161927998
1098,cnn_embedding_066,0.0037526331956853733
1099,cnn_embedding_106,0.0037488039029650367
1100,cnn_embedding_860,0.00374852357190818
1101,cnn_embedding_641,0.0037428810912909947
1102,cnn_embedding_683,0.0037341853381370528
1103,cnn_embedding_1239,0.0037298917377839302
1104,cnn_embedding_1331,0.003727758098552414
1105,cnn_embedding_1464,0.003719358063750633
1106,cnn_embedding_1681,0.003718683325602612
1107,cnn_embedding_1391,0.0037127766993464207
1108,cnn_embedding_1136,0.0037034767867169193
1109,cnn_embedding_991,0.0037004967972815274
1110,cnn_embedding_1709,0.003696201483770789
1111,cnn_embedding_1427,0.003695639859021327
1112,cnn_embedding_1949,0.003695496454255576
1113,cnn_embedding_1122,0.0036951968420616764
1114,cnn_embedding_322,0.0036928235837589084
1115,cnn_embedding_035,0.003690946286381802
1116,cnn_embedding_175,0.0036852267765766556
1117,cnn_embedding_2047,0.003678735527312327
1118,cnn_embedding_410,0.0036722104801404144
1119,cnn_embedding_470,0.003669142027951011
1120,cnn_embedding_1246,0.00366519755296828
1121,cnn_embedding_671,0.0036641714836520125
1122,cnn_embedding_1804,0.0036606262885399586
1123,cnn_embedding_1064,0.003659218366016148
1124,cnn_embedding_373,0.0036582268353893
1125,cnn_embedding_133,0.003653750596596339
1126,cnn_embedding_1070,0.0036525014040588387
1127,cnn_embedding_1198,0.00364665888561575
1128,cnn_embedding_856,0.003645684929507098
1129,cnn_embedding_1158,0.0036432672367102013
1130,cnn_embedding_865,0.0036418287638868563
1131,cnn_embedding_1004,0.003641298197807075
1132,cnn_embedding_429,0.003639548094122347
1133,cnn_embedding_1524,0.00363394252865028
1134,cnn_embedding_388,0.003633247049735999
1135,cnn_embedding_407,0.0036283882323605355
1136,cnn_embedding_1199,0.00361269539242457
1137,cnn_embedding_1570,0.0036125818393671237
1138,cnn_embedding_1397,0.00360876972988784
1139,cnn_embedding_1961,0.0036012794142280314
1140,cnn_embedding_1157,0.0035979320890797695
1141,cnn_embedding_1981,0.0035974957059028865
1142,cnn_embedding_1224,0.0035903188917554727
1143,cnn_embedding_1986,0.0035806220302848856
1144,cnn_embedding_1050,0.0035724993060043176
1145,cnn_embedding_286,0.003559808548311594
1146,cnn_embedding_1835,0.00355763928678563
1147,cnn_embedding_878,0.00355649727188716
1148,cnn_embedding_1040,0.0035532096911368603
1149,cnn_embedding_1973,0.0035463495068723816
1150,cnn_embedding_207,0.00354496177282293
1151,cnn_embedding_059,0.0035437820690793487
1152,cnn_embedding_1530,0.0035388189218664933
1153,cnn_embedding_2006,0.003537426878010308
1154,cnn_embedding_1298,0.0035363221154558035
1155,cnn_embedding_710,0.0035355943318878145
1156,cnn_embedding_813,0.0035309364954839496
1157,cnn_embedding_239,0.003524499361506983
1158,cnn_embedding_979,0.0035162916507299967
1159,cnn_embedding_232,0.003514525309090999
1160,cnn_embedding_548,0.0035036144856768203
1161,cnn_embedding_2037,0.003490872312358695
1162,cnn_embedding_1526,0.0034836090058973923
1163,cnn_embedding_938,0.0034807846669430375
1164,cnn_embedding_375,0.003475638703959927
1165,cnn_embedding_844,0.0034754887014980087
1166,cnn_embedding_437,0.0034748223571906323
1167,cnn_embedding_273,0.0034730053140890503
1168,cnn_embedding_923,0.0034695094971397113
1169,cnn_embedding_1177,0.0034669192544221515
1170,cnn_embedding_496,0.003465480351839112
1171,cnn_embedding_1440,0.0034606277455463187
1172,cnn_embedding_964,0.0034593390185065688
1173,cnn_embedding_1355,0.0034587160112324435
1174,cnn_embedding_1549,0.0034568278669373067
1175,cnn_embedding_161,0.003456428186962768
1176,cnn_embedding_1756,0.003450797177859499
1177,cnn_embedding_438,0.0034460122663581673
1178,cnn_embedding_874,0.0034401414013416343
1179,cnn_embedding_596,0.003438141813114015
1180,cnn_embedding_112,0.0034374564376362217
1181,cnn_embedding_1600,0.0034283196744819833
1182,cnn_embedding_926,0.0034264138805099264
1183,cnn_embedding_1796,0.00342544674706744
1184,cnn_embedding_653,0.0034244693415493186
1185,cnn_embedding_1890,0.003424190174250441
1186,cnn_embedding_1701,0.0034225997707663324
1187,cnn_embedding_748,0.0034215263418308607
1188,cnn_embedding_1996,0.003418558539499372
1189,cnn_embedding_1628,0.0034182312212028164
1190,cnn_embedding_1885,0.0034178690383058095
1191,cnn_embedding_899,0.0034161014439789026
1192,cnn_embedding_1522,0.003415354404127413
1193,cnn_embedding_1169,0.003411698181619016
1194,cnn_embedding_715,0.003411342309695975
1195,cnn_embedding_1917,0.0034084717074300388
1196,cnn_embedding_409,0.003405298508283039
1197,cnn_embedding_1601,0.003400411124360403
1198,cnn_embedding_1433,0.0033952994157750993
1199,cnn_embedding_1777,0.003390277604569114
1200,cnn_embedding_832,0.0033891801919025966
1201,cnn_embedding_1292,0.0033818202683282284
1202,cnn_embedding_418,0.003376781887897096
1203,cnn_embedding_632,0.0033723427204009225
1204,cnn_embedding_295,0.003370836224060625
1205,cnn_embedding_1990,0.0033625204545945308
1206,cnn_embedding_1637,0.003345900287511938
1207,cnn_embedding_1461,0.003343120304513292
1208,cnn_embedding_1382,0.00333720105621822
1209,cnn_embedding_805,0.003336007567834898
1210,cnn_embedding_1186,0.003326618165831974
1211,cnn_embedding_2018,0.003325668151865457
1212,cnn_embedding_1084,0.0033255995635357747
1213,cnn_embedding_1883,0.0033150392189767786
1214,cnn_embedding_528,0.003311340304778554
1215,cnn_embedding_134,0.003308044495558704
1216,cnn_embedding_162,0.003305026866510108
1217,cnn_embedding_1513,0.00330383483338057
1218,cnn_embedding_804,0.0033000425250342856
1219,cnn_embedding_1854,0.0032991028028479972
1220,cnn_embedding_098,0.0032862806308898485
1221,cnn_embedding_340,0.0032827739648158883
1222,cnn_embedding_836,0.003278389779644897
1223,cnn_embedding_1368,0.0032779232823109796
1224,cnn_embedding_2009,0.0032773207373803293
1225,cnn_embedding_1150,0.003276734879388776
1226,cnn_embedding_1710,0.0032570391991384893
1227,cnn_embedding_111,0.0032546701937141266
1228,cnn_embedding_363,0.003251337683363298
1229,cnn_embedding_1741,0.0032505388695426517
1230,cnn_embedding_816,0.003249968103866507
1231,cnn_embedding_1245,0.003249071099497325
1232,cnn_embedding_415,0.0032460363410855564
1233,cnn_embedding_1782,0.0032427209821411116
1234,cnn_embedding_942,0.00323441055721112
1235,cnn_embedding_1954,0.0032242532276738345
1236,cnn_embedding_547,0.003218713647337523
1237,cnn_embedding_1723,0.0032169122875803425
1238,cnn_embedding_1304,0.0032166193185997117
1239,cnn_embedding_1747,0.00321400339921567
1240,cnn_embedding_1081,0.003213058271987634
1241,cnn_embedding_1252,0.003209044527713445
1242,cnn_embedding_1686,0.0032078584610491846
1243,cnn_embedding_230,0.003206134741555644
1244,cnn_embedding_150,0.0032049992743281132
1245,cnn_embedding_413,0.0031970600872531564
1246,cnn_embedding_1764,0.00319572925940772
1247,cnn_embedding_571,0.003193711691010748
1248,cnn_embedding_768,0.003192388626253262
1249,cnn_embedding_921,0.0031865395137272044
1250,cnn_embedding_234,0.0031836899253448792
1251,cnn_embedding_1606,0.0031834361086566787
1252,cnn_embedding_877,0.0031821445530297865
1253,cnn_embedding_1012,0.0031813459931527175
1254,cnn_embedding_1510,0.003177343315518044
1255,cnn_embedding_1765,0.003176749464138595
1256,cnn_embedding_1497,0.003172999685003219
1257,cnn_embedding_1048,0.0031720625589741758
1258,cnn_embedding_1166,0.0031695549104597378
1259,cnn_embedding_057,0.003164072485496228
1260,cnn_embedding_1406,0.0031630337879782642
1261,cnn_embedding_1592,0.003160251495195654
1262,cnn_embedding_1869,0.0031584153631882828
1263,cnn_embedding_484,0.003151152282976
1264,cnn_embedding_1609,0.003150239583509773
1265,cnn_embedding_1742,0.003149901109921416
1266,cnn_embedding_1957,0.0031460529455937802
1267,cnn_embedding_214,0.0031389047126697987
1268,cnn_embedding_1516,0.0031368049806069108
1269,cnn_embedding_544,0.003136733949720849
1270,cnn_embedding_1062,0.0031341558848897223
1271,cnn_embedding_660,0.003128391219104287
1272,cnn_embedding_092,0.0031265355979776645
1273,cnn_embedding_1643,0.003122987818694156
1274,cnn_embedding_1642,0.003118568609576755
1275,cnn_embedding_002,0.0031111642964951835
1276,cnn_embedding_1403,0.0031004224988798513
