rank,feature,mean_abs_shap
504,cnn_embedding_1992,0.002760017307608109
505,cnn_embedding_1598,0.002755294485787374
506,cnn_embedding_612,0.0027549989000874575
507,cnn_embedding_696,0.002752590185870929
508,cnn_embedding_1690,0.0027463815842878603
509,cnn_embedding_491,0.0027454509634203816
510,cnn_embedding_888,0.0027408249441407406
511,cnn_embedding_1879,0.0027400974541080814
512,cnn_embedding_185,0.0027398258213224835
513,cnn_embedding_1411,0.002729966176104881
514,cnn_embedding_393,0.0027295257875152856
515,cnn_embedding_601,0.0027241146637209113
516,cnn_embedding_637,0.002722554386368259
517,cnn_embedding_409,0.0027222547025473887
518,cnn_embedding_447,0.0027190517180635254
519,cnn_embedding_1030,0.002718838104982524
520,cnn_embedding_736,0.0027173721043531884
521,cnn_embedding_1534,0.0027156569916613194
522,cnn_embedding_1794,0.0027130046839474176
523,cnn_embedding_1925,0.002697870461901175
524,cnn_embedding_1704,0.0026971404501381357
525,cnn_embedding_591,0.002695923866944838
526,cnn_embedding_397,0.002692473081907565
527,cnn_embedding_1830,0.0026897830415180124
528,cnn_embedding_1790,0.002688939810113311
529,cnn_embedding_1036,0.0026855955318509928
530,cnn_embedding_1870,0.0026787226166860023
531,cnn_embedding_1963,0.002677199334407021
532,cnn_embedding_111,0.002663023329906977
533,cnn_embedding_1144,0.0026574396181473503
534,cnn_embedding_322,0.002656641560722761
535,cnn_embedding_175,0.0026543697718484083
536,cnn_embedding_1698,0.002652300314188949
537,cnn_embedding_1200,0.0026513314876268623
538,cnn_embedding_1950,0.0026453891913647
539,cnn_embedding_616,0.0026444108178793613
540,cnn_embedding_1625,0.002640608275205736
541,cnn_embedding_866,0.002636854917511755
542,cnn_embedding_1883,0.0026357662440830154
543,cnn_embedding_428,0.002629827900818782
544,cnn_embedding_1589,0.0026290207805175214
545,cnn_embedding_1364,0.00262814958114177
546,cnn_embedding_1264,0.0026268659032240294
547,cnn_embedding_734,0.0026249181381672315
548,cnn_embedding_1135,0.0026164482935868705
549,cnn_embedding_1105,0.002616019947360826
550,cnn_embedding_1927,0.002607506692896777
551,cnn_embedding_1843,0.0025986016403294343
552,cnn_embedding_1066,0.0025984377496577338
553,cnn_embedding_672,0.002597329175930696
554,cnn_embedding_1899,0.0025953788659620614
555,cnn_embedding_1647,0.0025908717565101824
556,cnn_embedding_884,0.002588661311364149
557,cnn_embedding_1222,0.0025856226362463985
558,cnn_embedding_922,0.0025848145413931434
559,cnn_embedding_1525,0.0025785021547974907
560,cnn_embedding_1895,0.0025781296028029033
561,cnn_embedding_521,0.002575969026587188
562,cnn_embedding_122,0.002572799883630239
563,cnn_embedding_2012,0.0025712279826848317
564,cnn_embedding_1655,0.0025710785564747596
565,cnn_embedding_1779,0.0025636170604883546
566,cnn_embedding_1778,0.0025624906509662537
567,cnn_embedding_1767,0.0025611903975573114
568,cnn_embedding_1094,0.002556528088639709
569,cnn_embedding_1181,0.002545934247017101
570,cnn_embedding_1304,0.002534677754589154
571,cnn_embedding_1930,0.002531211047049453
572,cnn_embedding_1152,0.002530756010969526
573,cnn_embedding_2005,0.002530455827967515
574,cnn_embedding_1132,0.0025295525544493103
575,cnn_embedding_1541,0.002525738341006445
576,cnn_embedding_1077,0.0025249527059294508
577,cnn_embedding_1934,0.002523686318895102
578,cnn_embedding_1995,0.0025137035471018976
579,cnn_embedding_529,0.002513647525383078
580,cnn_embedding_1960,0.0025128334916004746
581,cnn_embedding_1464,0.0025095998337434366
582,cnn_embedding_1102,0.002508538699078855
583,cnn_embedding_1013,0.002506894682660743
584,cnn_embedding_1741,0.0025045573511732755
585,cnn_embedding_1643,0.00250285660754912
586,cnn_embedding_1910,0.002498245197251947
587,cnn_embedding_1903,0.00248654549756111
588,cnn_embedding_964,0.00248570934146386
589,cnn_embedding_1270,0.0024830341283390567
590,cnn_embedding_1474,0.002479074056040531
591,cnn_embedding_1673,0.002475934542943037
592,cnn_embedding_902,0.0024755459868401886
593,cnn_embedding_683,0.002474068624422898
594,cnn_embedding_537,0.0024701054465907646
595,cnn_embedding_1274,0.0024693336478893713
596,cnn_embedding_032,0.0024691484155994203
