Id,num_faces,largest_face_area_ratio,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral,emotion_unknown
erQ_9yEz0ls,1,0.06697084225712994,0,0,1,0,0,0,0,0
jEO8CTpEzbg,0,0.0,1,0,0,0,0,0,0,0
vgZLPGT5llg,1,0.024418233492871068,0,0,1,0,0,0,0,0
d8uNE7lAQxg,0,0.0,0,0,0,0,0,0,1,0
a3o_ZKWi-OU,1,0.00800626803001099,0,0,0,0,0,0,1,0
57MKxz4pJKE,1,0.006600318284284488,0,0,1,0,0,0,0,0
zPeEPwQcF1o,0,0.0,0,0,0,0,0,0,1,0
ThItRZqFKX4,1,0.00046943663261067234,0,0,1,0,0,0,0,0
YWjTWl0oNLk,1,0.0020412469251217167,0,0,0,0,1,0,0,0
cuEtnrL9-H0,0,0.0,0,0,1,0,0,0,0,0
nLy_jEbuY-U,1,0.0017608505048742195,0,0,0,0,1,0,0,0
fXUsRIcwtSo,1,0.10767365508577414,0,0,0,0,1,0,0,0
JUcIAaZ2LWQ,0,0.0,0,0,0,0,1,0,0,0
h33Srr5J9nY,0,0.0,0,0,0,0,1,0,0,0
vebNxWGotC8,0,0.0,0,0,0,0,0,0,1,0
Oh2oF-eZTD8,0,0.0,0,0,0,0,1,0,0,0
5356zt0JiDY,1,0.018507099787493642,0,0,0,1,0,0,0,0
Wzg8hPq9FtQ,3,0.0019465656972465694,0,0,0,1,0,0,0,0
k_B3a2cCqo0,0,0.0,0,0,0,1,0,0,0,0
gJ5KV3rzuag,0,0.0,0,0,0,0,0,0,1,0
rJmsCDWKCnc,0,0.0,0,0,1,0,0,0,0,0
TWzezWq7FkA,2,0.31073713139535913,0,0,1,0,0,0,0,0
ti2Nokoq1J4,3,0.024501670368748212,0,0,0,0,1,0,0,0
in57Yq2Z-WI,7,0.0013804936435856993,0,0,0,0,0,0,1,0
rQt8eGchAXs,0,0.0,1,0,0,0,0,0,0,0
RtlYi1yLTVQ,1,0.152972730412369,0,0,1,0,0,0,0,0
o690DovjDAc,0,0.0,0,0,0,0,1,0,0,0
N10nZr5SRtg,3,0.024351259651960694,0,0,0,0,1,0,0,0
AR7bFfOFsno,2,0.006279448697537191,0,0,0,0,1,0,0,0
sz3aopl4OhI,4,0.12799783839191453,0,0,0,0,0,1,0,0
ZbJjwoXn2O8,2,0.05653424732582733,0,0,0,0,1,0,0,0
fuOnYDEIjUA,2,0.031128507273653364,0,0,0,1,0,0,0,0
UQGoVB_zMYQ,1,0.019455788243931238,1,0,0,0,0,0,0,0
Dc2ZRmuH5OM,1,0.041396064646849785,0,0,0,0,0,1,0,0
8Lvrikv6oPs,1,0.154856753244684,0,0,0,1,0,0,0,0
5vfZqByi808,1,0.04159758205080531,0,0,0,1,0,0,0,0
SVaD8rouJn0,1,0.11126453647679531,0,0,1,0,0,0,0,0
RKm160Qcnqs,3,0.012551616528887987,0,0,0,0,0,0,1,0
qKlr8NlaQcM,3,0.004763113764323255,0,0,0,0,0,0,1,0
OkU0OECQuKE,2,0.0014040900379768573,0,0,0,1,0,0,0,0
6x2dzepmU8o,1,0.06537894136648902,0,0,0,0,1,0,0,0
nUSI5uUocho,1,0.07277343912362223,0,0,0,0,1,0,0,0
GeyDf4ooPdo,1,0.008200600715687567,0,0,0,0,1,0,0,0
VzHtsoBwBqI,2,0.028024609613905543,0,0,0,1,0,0,0,0
msVuCEs8Ydo,0,0.0,0,0,0,0,0,0,1,0
_FlV6pgwlrk,0,0.0,0,0,0,0,1,0,0,0
kcUFSapjVqk,2,0.1490594911937837,0,0,0,1,0,0,0,0
oxH-0n-SpYQ,2,0.014712914841533751,0,0,0,0,1,0,0,0
w9nM5WRD-qw,0,0.0,1,0,0,0,0,0,0,0
KH0SQbW-iaY,1,0.06223252149513933,0,0,0,0,1,0,0,0
PYY9VLOSLxk,2,0.0015007725148785136,0,0,1,0,0,0,0,0
kixAljyfdqU,0,0.0,0,0,1,0,0,0,0,0
vePc5V4h_kg,2,0.005365012972627786,0,0,0,0,0,0,1,0
e4RavVnBvTM,3,0.05031342608711687,0,0,0,0,1,0,0,0
NHiqsrYkcuk,2,0.512309672903801,1,0,0,0,0,0,0,0
DpXtRbggpQM,2,0.05727691312301128,0,0,0,0,1,0,0,0
sxpxDdLFSBo,1,0.06619343186768371,1,0,0,0,0,0,0,0
-k-V3ESHcfA,2,0.18239715417855526,0,0,0,0,0,0,1,0
zhPRtCW5sRk,1,0.08638030580515685,0,0,0,0,0,1,0,0
3BjaDogb6kc,1,0.0011153607000627139,0,0,1,0,0,0,0,0
39opX6-QJJI,1,0.10278964910722582,0,0,0,0,1,0,0,0
p7PwQPdWw4Y,1,0.044373466847480614,0,0,0,1,0,0,0,0
HSOuLJtDRFA,1,0.0016265878703416092,0,0,0,0,1,0,0,0
iq_6dwYr6YE,1,0.09585792113175103,0,0,0,0,1,0,0,0
vorkmWa7He8,2,0.11680672317094731,0,0,0,1,0,0,0,0
RYuipbRGu5s,2,0.04353634937342172,0,0,0,0,0,0,1,0
Ck0ozfJV9-g,2,0.04192497425373858,0,0,0,0,0,0,1,0
NkE0AMGzpJY,2,0.042404005118975574,0,0,0,0,0,0,1,0
BHiWygziyso,1,0.0017186217525280276,0,0,0,0,0,0,1,0
9TjfkXmwbTs,2,0.044399273568242276,0,0,0,0,1,0,0,0
xkiSfeGtYw4,2,0.10875717795237784,0,0,0,0,1,0,0,0
9bqk6ZUsKyA,2,0.08600193503536806,0,0,0,0,0,1,0,0
mvmwqx5vjps,2,0.10788602037251849,0,0,0,0,0,0,1,0
EB_XX_IM8io,5,0.037583181020875905,0,0,0,0,0,0,1,0
Ttwl_zH_DZ8,0,0.0,0,0,0,0,1,0,0,0
tJevBNQsKtU,0,0.0,0,0,0,0,0,0,1,0
HR3KVCUVXkI,0,0.0,0,0,1,0,0,0,0,0
KIv4s6nzvIA,0,0.0,0,0,1,0,0,0,0,0
YGgUrj10HdM,1,0.02527395934945768,0,0,0,0,1,0,0,0
kNTnrpL1Uw0,0,0.0,0,0,0,0,1,0,0,0
uxPdPpi5W4o,1,0.04473326727117132,0,0,0,0,0,0,1,0
SUnobHHAKxo,1,0.0003738634893266458,1,0,0,0,0,0,0,0
Zb5IH57SorQ,0,0.0,0,0,0,1,0,0,0,0
OnnxKjvAYLs,1,0.11315148164055927,0,0,0,0,0,1,0,0
dCGS067s0zo,0,0.0,0,0,1,0,0,0,0,0
ddzRE69bIZ8,2,0.04091309738996642,1,0,0,0,0,0,0,0
UygPcBCFRrA,0,0.0,0,0,0,0,1,0,0,0
37Kn-kIsVu8,0,0.0,0,0,0,0,1,0,0,0
tlTKTTt47WE,0,0.0,0,0,0,1,0,0,0,0
enmLybSqmgc,1,0.2001530748941453,0,0,0,0,0,1,0,0
4I-p8vjQ95s,3,0.014822882039401167,1,0,0,0,0,0,0,0
7UwigY4SjKY,0,0.0,0,0,0,0,0,0,1,0
nS7xHq3LNfU,1,0.015332974902169857,0,0,0,0,0,0,1,0
jFNHkjsPqE0,1,0.06236121638749157,0,0,0,0,0,0,1,0
855Am6ovK7s,2,0.020875644452537218,0,0,0,0,0,0,1,0
LEZCxxKp0hM,0,0.0,0,0,1,0,0,0,0,0
I2cS5Fv5xIQ,1,0.1273189152473257,0,0,0,0,0,0,1,0
fxk3ZTusSqI,3,0.013961309106285222,1,0,0,0,0,0,0,0
_DiGQRaaHvg,1,0.48859143151833145,0,0,0,1,0,0,0,0
02X3ZLUsojU,0,0.0,0,0,0,0,0,1,0,0
9-NU7yOSElE,1,0.03858496061124369,0,0,0,0,0,0,1,0
dtfEzDAlL5k,1,0.0620862120948641,0,0,1,0,0,0,0,0
Fte3ey3L-48,1,0.020566192727088088,0,0,0,1,0,0,0,0
E2Hp6k-PcMo,0,0.0,0,0,0,0,1,0,0,0
wTXRMBoc4Qs,0,0.0,0,0,0,0,0,0,1,0
pbRohIxAUS4,1,0.0443287409494456,0,0,0,0,1,0,0,0
VNRuzCohElk,0,0.0,0,0,0,0,1,0,0,0
X1b3C2081-Q,0,0.0,0,0,0,1,0,0,0,0
thx9hVgrXhQ,1,0.17593918733392003,0,0,0,0,0,1,0,0
izh-j8KUYjs,3,0.027247201934005715,0,0,1,0,0,0,0,0
610rMnK9HCo,2,0.03794924326035673,0,0,1,0,0,0,0,0
nlD9JYP8u5E,3,0.08347645706602887,0,0,0,0,0,0,1,0
feNbGXiHgdg,9,0.005561272911205227,0,0,0,0,0,0,1,0
PrqYohBV58o,1,0.0005107368539989289,0,0,0,0,1,0,0,0
5cathmZFeXs,1,0.057107501895062446,0,0,0,0,0,1,0,0
0e71KWwE5Fk,0,0.0,0,1,0,0,0,0,0,0
I79TpDe3t2g,1,0.13027872984981476,0,0,0,0,0,0,1,0
LKXvdyNz6L8,0,0.0,0,0,0,1,0,0,0,0
sgWZ316ObRs,0,0.0,0,0,0,1,0,0,0,0
9-GRzu6zbS0,3,0.2450114606010599,0,0,1,0,0,0,0,0
Ym1NLvmcl0k,3,0.04688048684713269,0,0,0,1,0,0,0,0
AfaIM7Ybwj4,2,0.024383578407196183,1,0,0,0,0,0,0,0
4nqJiBRNQuw,1,0.027951242236358666,0,0,0,1,0,0,0,0
9j_5wGwn5P8,0,0.0,1,0,0,0,0,0,0,0
j7Q5vP3R-2M,1,0.06825555685923822,0,0,0,1,0,0,0,0
ROkXM3csNWY,0,0.0,0,0,0,0,0,0,1,0
9qkzDLos7fk,2,0.05697966981209498,0,0,0,0,0,0,1,0
iOztnsBPrAA,0,0.0,0,0,0,1,0,0,0,0
4b-dannQQ0Q,9,0.06463964993027932,0,0,1,0,0,0,0,0
IeM8OReKzfQ,1,0.015681569129169473,0,0,0,1,0,0,0,0
vZlmUG00OrI,0,0.0,0,0,0,1,0,0,0,0
gShRBsahzXg,1,0.12244187750058093,1,0,0,0,0,0,0,0
X3XkG6GL_DM,0,0.0,0,0,1,0,0,0,0,0
cnt_rMA1pe0,1,0.18799152545939252,0,0,0,0,0,1,0,0
I2rNDGh3Rjg,1,0.16319713375833075,0,0,0,0,0,0,1,0
k70xBg8en-4,3,0.01998397731071691,0,0,0,0,1,0,0,0
l554kV12Wuo,1,0.08127827653515346,0,0,0,1,0,0,0,0
A-vX1AGBGsc,3,0.062226624948039495,0,0,0,0,0,0,1,0
7y9CLWJvia8,1,0.0018553346064487009,0,0,0,1,0,0,0,0
txm7eu8KxVI,0,0.0,0,0,0,1,0,0,0,0
apg09bolUIc,1,0.03960402191052708,1,0,0,0,0,0,0,0
GXDvZVYon8M,1,0.03331373561031948,0,0,0,1,0,0,0,0
Fokzk5kQR6o,0,0.0,0,0,1,0,0,0,0,0
MGGhz29kYYA,0,0.0,0,0,0,0,1,0,0,0
ficIQF23rqg,0,0.0,0,0,0,0,0,0,1,0
pWUzkxtoJ2I,0,0.0,1,0,0,0,0,0,0,0
uyU-lKE0Go8,1,0.2668175220403403,1,0,0,0,0,0,0,0
MFVXsnq230c,3,0.1785296749111391,0,0,0,0,0,0,1,0
1gTWfV1QQ-s,0,0.0,0,0,1,0,0,0,0,0
DOMs7mYm_zs,1,0.0713875088003321,0,0,0,0,0,1,0,0
C680oxL__ck,1,0.1207211351591084,0,0,0,0,0,1,0,0
8qLIEjsBUF4,0,0.0,0,0,1,0,0,0,0,0
WiUBM8bbDS4,0,0.0,0,0,1,0,0,0,0,0
a9UZBg1pMS4,1,0.036206653407231594,0,0,0,1,0,0,0,0
2yYsmzeVHaM,0,0.0,0,0,0,1,0,0,0,0
GeDJAKvcZ9o,3,0.02307353989626184,1,0,0,0,0,0,0,0
oY8tz1paj6o,0,0.0,0,0,0,0,0,0,1,0
CbUjuwhQPKs,0,0.0,0,0,0,0,0,0,1,0
COD9hcTpGWQ,3,0.13042322769656495,1,0,0,0,0,0,0,0
Q6vVuj3iggE,0,0.0,0,0,0,0,1,0,0,0
IxYg1IDrJUs,0,0.0,0,0,0,0,1,0,0,0
XYFLK8gXMRU,2,0.03317084697971344,0,0,0,0,0,0,1,0
iPlFdIpgioI,0,0.0,0,0,0,1,0,0,0,0
elKXLQTOc-s,3,0.061559237899389184,0,0,0,0,1,0,0,0
G4xBNFD1p14,0,0.0,1,0,0,0,0,0,0,0
2LOkI3Xyd_E,1,0.1339744290575709,0,0,0,0,1,0,0,0
_OzpODjTISc,0,0.0,0,0,0,0,1,0,0,0
UQt46gvYO40,1,0.017220538773737342,0,0,1,0,0,0,0,0
9-41nLtleX0,2,0.051996976705306425,0,0,0,0,1,0,0,0
s4X-CSFTUfo,5,0.061474954863711496,1,0,0,0,0,0,0,0
g1GFJxVeH9c,1,0.022954778129342737,0,0,0,1,0,0,0,0
u3Mqvex6tIE,2,0.10186836964756038,0,0,0,0,0,0,1,0
r5_clNmB3uo,1,0.053137535876507574,0,0,0,0,1,0,0,0
4NnJ-7Y6qwo,1,0.000759216932980659,0,0,0,0,0,0,1,0
Pck5JcnkYYs,3,0.12133710605781743,0,0,0,0,1,0,0,0
TLysAkFM4cA,2,0.01830677333569838,0,0,1,0,0,0,0,0
ROaj3bCpZEM,4,0.3191384004168544,0,0,1,0,0,0,0,0
eKFrZNXB29M,1,0.10757565701328632,0,0,0,1,0,0,0,0
sPUKxtLHPKQ,1,0.07015577401442973,0,0,0,0,0,0,1,0
n38Qxi7TVWo,1,0.14133772960220084,0,0,0,0,1,0,0,0
7mmlmxamw_k,6,0.07319408260264026,0,0,0,1,0,0,0,0
X34ZmkeZDos,1,0.04876791237622052,0,0,0,0,0,0,1,0
u6TFP_r2oA8,1,0.0501462978531865,0,0,0,1,0,0,0,0
JoadRyVIcTI,0,0.0,0,0,0,1,0,0,0,0
HzUIUTatyZI,1,0.02780866439081213,0,0,0,1,0,0,0,0
bkGMkhJ_BwY,2,0.0013994223677946138,0,0,0,0,0,0,1,0
ugRc5jx80yg,0,0.0,0,0,1,0,0,0,0,0
8Od-IMIGjfg,1,0.2669073148715516,0,0,0,0,1,0,0,0
39ii9LvnDoE,1,0.028038256468313483,0,0,0,1,0,0,0,0
2eFSU7TFOnk,1,0.0037716871509494215,0,0,0,1,0,0,0,0
D0B7F5UbTOQ,0,0.0,0,0,1,0,0,0,0,0
5LI2nYhGhYM,1,0.10905184561490235,0,0,0,0,1,0,0,0
JDmKLXVFJzk,0,0.0,0,0,0,1,0,0,0,0
IweS2CPSnbI,3,0.03465332579813549,0,0,1,0,0,0,0,0
rFxu7NEoKC8,0,0.0,0,0,0,0,1,0,0,0
cqvVL8IurMw,7,0.014155271589227898,0,0,0,0,0,0,1,0
BB_4BnQe-qc,0,0.0,0,0,1,0,0,0,0,0
goy4lZfDtCE,1,0.06193457302187906,0,0,0,0,1,0,0,0
Q1UXZs-yWDc,0,0.0,0,0,0,0,0,0,1,0
8w_kHIAkucA,1,0.02779882040398055,0,0,0,0,1,0,0,0
mUP0tx7Ib2w,0,0.0,1,0,0,0,0,0,0,0
dHSQAEam2yc,1,0.09939639988709031,0,0,1,0,0,0,0,0
FCXfezz4BB8,1,0.15343787576136594,0,0,0,0,0,0,1,0
Gye8ukFO-9s,1,0.010114241976571065,0,0,0,1,0,0,0,0
dGiQaabX3_o,0,0.0,0,0,0,0,0,0,1,0
DfgIyD_ea4g,0,0.0,0,0,0,0,1,0,0,0
sI5Ftm1-jik,1,0.1260156409405075,0,0,1,0,0,0,0,0
6CnuNPwx4pI,0,0.0,0,0,1,0,0,0,0,0
0VgAHq8xXWs,10,0.0821612086981511,0,0,0,1,0,0,0,0
JTvcpdfGUtQ,0,0.0,0,0,1,0,0,0,0,0
OA6F6liLnvc,1,0.23368284942644096,0,0,0,0,1,0,0,0
1MBn9uWLJ60,0,0.0,0,0,0,0,0,1,0,0
lMAkC4vM5aE,0,0.0,0,0,0,1,0,0,0,0
voIlMkwvybI,0,0.0,0,0,0,0,1,0,0,0
gzALIXcY4pg,1,0.052058452139001725,1,0,0,0,0,0,0,0
5VmCvChcGzU,1,0.2694803200439122,0,0,0,0,1,0,0,0
UBPg5ftCMv8,2,0.06542175517502377,0,0,0,0,1,0,0,0
dbSL7vmt27Y,2,0.0182782592671568,0,0,0,1,0,0,0,0
8ehoj-y3b1s,4,0.0589442982408784,0,0,0,1,0,0,0,0
OH0fyooKmns,0,0.0,0,0,0,1,0,0,0,0
wVgWeOEw3Ag,2,0.03481970497885211,0,0,0,0,0,0,1,0
M64HUIJFTZM,0,0.0,0,0,0,0,0,1,0,0
Ni5tgO4Bh3Y,1,0.26672710688666634,0,0,0,0,1,0,0,0
Ev3__YJJH3M,1,0.8388805062052173,0,0,0,0,0,1,0,0
em-pVICrnqM,2,0.23277032595473005,0,0,0,1,0,0,0,0
qwI8bALatug,2,0.001260519535377777,0,0,0,0,1,0,0,0
D9lVNzyhYnc,3,0.051706500950585904,0,0,0,0,1,0,0,0
RNXSGzTBhXI,4,0.049786824495004114,0,0,0,0,1,0,0,0
Dmk0XJH4aTc,0,0.0,1,0,0,0,0,0,0,0
fMWnaR5uJxQ,0,0.0,0,0,0,0,1,0,0,0
ahCwqrYpIuM,0,0.0,0,0,0,1,0,0,0,0
O9ZlqWp7620,1,0.07863203982777363,0,0,0,1,0,0,0,0
k82iqndlfbA,2,0.06659919922823519,0,0,0,0,0,0,1,0
Zx-SY1a_8qk,0,0.0,0,0,0,0,0,0,1,0
zoEvVmU5eC4,1,0.057250914533167614,0,0,0,1,0,0,0,0
M2w3NZzPwOM,1,0.07216012181726,0,0,0,0,0,0,1,0
iCd5Po4fPb0,1,0.26571641278185903,0,0,0,1,0,0,0,0
EFh6bJIHl2Y,1,0.09377394921456773,0,0,1,0,0,0,0,0
73ysn2YtTTE,0,0.0,0,0,0,0,0,0,1,0
g2nMKzhkvxw,2,0.0005634137532130504,0,0,0,0,1,0,0,0
jXRHb4sCM8c,3,0.07965577990558055,0,0,1,0,0,0,0,0
UFpGIi2OjX0,1,0.256653585982051,0,0,0,1,0,0,0,0
0KmUoTfGa34,1,0.15129283504135552,0,0,0,0,1,0,0,0
-6BvA4U1dLI,1,0.13517783404672526,0,0,0,1,0,0,0,0
3heSgyr8_cs,4,0.02845248599499731,0,0,0,0,0,0,1,0
Aj6Kc1mvsdo,0,0.0,0,0,0,0,0,1,0,0
fCn8zs912OE,0,0.0,0,0,0,0,0,0,1,0
AeB3kUk5FBI,1,0.22405145115250386,0,0,1,0,0,0,0,0
UEwagWXt_tc,0,0.0,0,0,0,1,0,0,0,0
U1wEO-pHizQ,2,0.07497142941646114,0,0,1,0,0,0,0,0
rRSOt9SpBMI,2,0.07000937658774395,0,0,0,0,0,0,1,0
_YTG9vTkhGs,1,0.12194461203078087,0,0,0,0,0,0,1,0
-nSHiHO6QJI,1,0.03443063313592979,1,0,0,0,0,0,0,0
slmYnJdDQ1U,1,0.09128740130591192,0,0,0,0,0,0,1,0
UeUHp1GU644,4,0.030159417150159698,0,0,1,0,0,0,0,0
AW_Bdf_jGaA,1,0.08968396509687106,0,1,0,0,0,0,0,0
VMb-su4DZTQ,3,0.033337815491425116,0,0,0,0,1,0,0,0
CfW845LNObM,0,0.0,0,0,1,0,0,0,0,0
mJJBMuBVsvw,2,0.19294903122875945,0,0,1,0,0,0,0,0
fso4yjbgceY,1,0.001003720380894164,0,0,0,0,0,0,1,0
AGcgQEzCCrI,1,0.006588998635015742,0,0,1,0,0,0,0,0
D8aQpYrfIBQ,0,0.0,0,0,0,1,0,0,0,0
RrkL9e2w7gQ,1,0.033882098206213414,0,0,0,1,0,0,0,0
a3Oz3Vz312Y,0,0.0,1,0,0,0,0,0,0,0
ROOeGPrC1Do,0,0.0,0,0,1,0,0,0,0,0
q9XmXad_wmo,0,0.0,0,0,0,0,1,0,0,0
GoVLhUxhdSw,1,0.14681991589668492,1,0,0,0,0,0,0,0
QJYmyhnaaek,0,0.0,0,0,0,0,1,0,0,0
eUTtt14G31c,0,0.0,0,0,0,0,0,0,1,0
ysEN5RaKOlA,3,0.038778007497542906,0,0,1,0,0,0,0,0
z8aM_P0qT3o,1,0.009276921689925076,0,0,0,0,1,0,0,0
GajbZY0l7oY,2,0.03891650351917229,0,0,1,0,0,0,0,0
Cn1MugPalaA,2,0.2904206657479643,1,0,0,0,0,0,0,0
Uil9bh8kJgg,0,0.0,0,0,0,0,0,0,1,0
xiKWUL4iEGQ,0,0.0,0,0,0,1,0,0,0,0
OIYy32RuHao,2,0.06225816711740966,0,0,1,0,0,0,0,0
AYaRzp--xyk,1,0.14585580890506966,0,0,1,0,0,0,0,0
Xz2z1LXbxzE,5,0.04823764265079566,0,0,0,1,0,0,0,0
EwmDdMzzDjY,0,0.0,0,0,0,1,0,0,0,0
EWOHA0sJEnM,2,0.0013129647872119677,1,0,0,0,0,0,0,0
nhBVL41-_Cw,0,0.0,0,0,0,0,0,0,1,0
tw6vPc6j1V8,0,0.0,0,0,0,0,1,0,0,0
Lh6Ob1HFC6k,1,0.14537483169773624,0,0,0,0,0,0,1,0
z1AHfXrbdbg,2,0.012536869657935136,1,0,0,0,0,0,0,0
LoBJOkhtDQQ,1,0.18423471111977455,0,0,0,0,0,0,1,0
zVdodVA3qTk,1,0.01483030967628565,0,0,0,0,0,0,1,0
282lGw6q-SY,3,0.0755221708617743,0,0,0,0,1,0,0,0
5pKt4gaErvU,1,0.14217137614738123,0,0,0,0,0,0,1,0
mwahLAUzf1s,5,0.3644427815569998,0,0,0,0,1,0,0,0
IVsMSPNVHR0,3,0.0032700736207142236,0,0,1,0,0,0,0,0
7t6m0k_Ki9g,0,0.0,0,0,0,0,1,0,0,0
__d2FMCtgi4,2,0.20815955012410314,1,0,0,0,0,0,0,0
qeNhy2pAQVU,0,0.0,0,0,0,1,0,0,0,0
2iWUUcW08ac,1,0.06637073526377106,0,0,0,1,0,0,0,0
BGIuPAG2VrM,0,0.0,0,0,0,0,0,0,1,0
UOc7xdRhAAY,0,0.0,0,0,0,0,0,0,1,0
eQ_8F4nzyiw,1,0.048995916450847596,0,0,0,1,0,0,0,0
cvHkteWF5GM,2,0.05120866632103672,0,0,0,1,0,0,0,0
INq3d89XxFI,0,0.0,1,0,0,0,0,0,0,0
62oDCqb8XWU,2,0.035426632481630804,0,0,0,0,0,0,1,0
TqYrvexML-U,0,0.0,0,0,0,0,0,0,1,0
nb-xbTV-22A,2,0.030783737890985777,0,0,0,0,1,0,0,0
o0fG_lnVhHw,2,0.0006894500513226376,0,0,0,0,0,0,1,0
GmULc5VANsw,2,0.01358313084317236,0,0,0,1,0,0,0,0
XwNUmnDu1r8,1,0.09019540507105073,0,0,0,0,1,0,0,0
F576tDLa10E,0,0.0,0,0,0,0,1,0,0,0
4-XDxCb92X4,1,0.29655311606616275,0,0,0,1,0,0,0,0
pJbC7W2fMvQ,2,0.15358340908153026,0,0,0,1,0,0,0,0
aVT0BvWZcLg,1,0.01701145757790477,0,0,1,0,0,0,0,0
j5gy6QLq8wg,0,0.0,0,0,0,1,0,0,0,0
fVt1fWsM73k,1,0.1309451396589475,0,0,0,0,0,0,1,0
u8bdtAUpvlA,1,0.010412977997804976,1,0,0,0,0,0,0,0
jA14r2ujQ7s,1,0.012359289015257168,0,0,0,0,0,0,1,0
rckrnYw5sOA,0,0.0,0,0,0,1,0,0,0,0
Wxs0hzzTWjo,1,0.0021220042524146263,0,0,0,0,0,1,0,0
-9JQndAAvLE,0,0.0,0,0,0,0,1,0,0,0
dcrY59nGxBg,1,0.11927762680273998,0,0,0,0,1,0,0,0
pFEB0chiuJA,2,0.0014268534977297047,0,0,0,1,0,0,0,0
UTHKgVPZ-is,2,0.03812867059377216,0,0,0,0,1,0,0,0
C0f2pu0EVSg,1,0.03164731031637644,0,0,0,0,1,0,0,0
I2O7blSSzpI,0,0.0,0,0,0,0,0,0,1,0
vqs_0W-MSB0,0,0.0,0,0,0,0,1,0,0,0
IvMQe3v-HwA,0,0.0,0,0,0,0,0,0,1,0
gQHC7a9JEQQ,1,0.14133625123436508,0,0,1,0,0,0,0,0
wm5omDCENPo,1,0.008948113727342893,0,0,0,1,0,0,0,0
L5z-IjLwCH8,1,0.1662650557655373,0,0,0,1,0,0,0,0
Lh6ETOmV3eM,0,0.0,0,0,0,0,0,0,1,0
xw6xB7f2LEs,0,0.0,0,0,1,0,0,0,0,0
ooBQIsDTe_M,1,0.1372168969791033,0,0,0,0,0,0,1,0
-8pCMoL_b_s,1,0.08243233906408831,0,0,0,1,0,0,0,0
ByPrDPbdRhc,3,0.0025057988507594725,0,0,1,0,0,0,0,0
CFUu71dMpqA,2,0.0008398263889992248,0,0,0,1,0,0,0,0
fsCeZQ4cjGk,1,0.05076191012345589,0,0,0,0,1,0,0,0
so4FwjfQ7YI,1,0.0783404229201066,0,0,0,1,0,0,0,0
s5GfhGFVCFE,0,0.0,1,0,0,0,0,0,0,0
MevKTPN4ozw,2,0.03301788192911772,0,0,0,0,1,0,0,0
JoGjIRVY9t4,3,0.07814365858472179,0,0,0,0,0,1,0,0
nI0BfXFjI1I,1,0.07759214246823225,0,0,0,0,1,0,0,0
8I-6_H0haAw,0,0.0,0,0,0,0,1,0,0,0
YopcNJcQdEo,0,0.0,0,0,0,0,1,0,0,0
3GwU4GKzLXY,2,0.06362060067360997,0,0,0,1,0,0,0,0
79_IsTV8X-c,1,0.042980219253688196,0,0,0,0,1,0,0,0
a2A5Ld-QWnU,1,0.035032106378518314,0,0,0,0,0,0,1,0
ct-CdyT4HkM,1,0.1128328715829169,0,0,0,1,0,0,0,0
-NPmBkYb_mY,1,0.08369173047881304,0,0,1,0,0,0,0,0
v4amCfVbA_c,1,0.09960980640937073,0,0,0,0,0,0,1,0
Mun1dKkc_As,0,0.0,1,0,0,0,0,0,0,0
3TitHNx0l3w,0,0.0,0,0,1,0,0,0,0,0
-_qpzFlpgpo,0,0.0,0,0,0,0,0,0,1,0
EoDd0hRqs6Y,1,0.25844888673794736,0,1,0,0,0,0,0,0
ERUugjLmwuY,1,0.0003169189836868706,1,0,0,0,0,0,0,0
fZhRZIqJy-c,1,0.06360227048603899,0,0,0,0,0,0,1,0
QrdwpKzNge0,1,0.0005687562387659758,1,0,0,0,0,0,0,0
yVjnidcT2ts,1,0.09686527420246016,1,0,0,0,0,0,0,0
eoFgUT82pTc,0,0.0,0,0,0,0,0,0,1,0
ffVbnPjl86A,6,0.018526867827595196,0,0,0,0,0,0,1,0
P3aKRdUyr0s,1,0.22845047672550484,0,0,0,1,0,0,0,0
5pAnk9MKHzo,1,0.2706949876031649,0,0,1,0,0,0,0,0
lxNUFWs2VBw,0,0.0,1,0,0,0,0,0,0,0
_p4h3jwJob0,12,0.35718140802447224,0,0,0,0,0,0,1,0
ugm3hm6nxkI,2,0.08191056295244278,0,0,0,0,1,0,0,0
OT-qAQLGkGo,1,0.0637058753620234,0,0,0,0,1,0,0,0
zyC3CWDlEzY,0,0.0,0,0,0,0,1,0,0,0
2WKkrT4TvBo,0,0.0,0,0,0,0,0,0,1,0
MOuV-0f66Y4,2,0.11695807530885456,0,0,0,0,0,0,1,0
u6UeJXkzDW8,0,0.0,0,0,0,0,1,0,0,0
vyC7LUZTJQI,0,0.0,0,0,0,0,1,0,0,0
JnFh2NoAM4s,1,0.0974451014586359,0,0,0,1,0,0,0,0
IXrLriaYLe8,2,0.022386077441200945,0,0,0,0,0,0,1,0
AHuj4DCueO4,2,0.03551751726704373,1,0,0,0,0,0,0,0
EjnG3Tmo4UE,0,0.0,0,0,0,1,0,0,0,0
T1KRQ3RcvXA,1,0.0047167194168529,0,0,1,0,0,0,0,0
Ook-J58HnvM,3,0.03759637677136122,0,0,1,0,0,0,0,0
NB4MhB6vIWQ,5,0.049428546585822915,0,0,0,0,1,0,0,0
BvEKky9N1tQ,0,0.0,0,0,0,1,0,0,0,0
